District_name,Reg_users,Pincodes,Reg_users_pin,Quater,Year,State
diu,16665,396230,233674,3,2022,dadra-&-nagar-haveli-&-daman-&-diu
diu,16665,396210,108872,3,2022,dadra-&-nagar-haveli-&-daman-&-diu
diu,16665,396215,63078,3,2022,dadra-&-nagar-haveli-&-daman-&-diu
diu,16665,396235,51249,3,2022,dadra-&-nagar-haveli-&-daman-&-diu
diu,16665,362520,8564,3,2022,dadra-&-nagar-haveli-&-daman-&-diu
diu,16665,362571,4883,3,2022,dadra-&-nagar-haveli-&-daman-&-diu
diu,16665,362540,2790,3,2022,dadra-&-nagar-haveli-&-daman-&-diu
diu,16665,396220,1269,3,2022,dadra-&-nagar-haveli-&-daman-&-diu
diu,16665,362570,428,3,2022,dadra-&-nagar-haveli-&-daman-&-diu
diu,17427,396230,246264,4,2022,dadra-&-nagar-haveli-&-daman-&-diu
diu,17427,396210,114561,4,2022,dadra-&-nagar-haveli-&-daman-&-diu
diu,17427,396215,66595,4,2022,dadra-&-nagar-haveli-&-daman-&-diu
diu,17427,396235,53953,4,2022,dadra-&-nagar-haveli-&-daman-&-diu
diu,17427,362520,8942,4,2022,dadra-&-nagar-haveli-&-daman-&-diu
diu,17427,362571,5114,4,2022,dadra-&-nagar-haveli-&-daman-&-diu
diu,17427,362540,2925,4,2022,dadra-&-nagar-haveli-&-daman-&-diu
diu,17427,396220,1325,4,2022,dadra-&-nagar-haveli-&-daman-&-diu
diu,17427,362570,446,4,2022,dadra-&-nagar-haveli-&-daman-&-diu
shahdara,114549,110059,95496,1,2018,delhi
shahdara,114549,110092,83600,1,2018,delhi
shahdara,114549,110085,61333,1,2018,delhi
shahdara,114549,110086,59970,1,2018,delhi
shahdara,114549,110044,55765,1,2018,delhi
shahdara,114549,110096,50625,1,2018,delhi
shahdara,114549,110041,47451,1,2018,delhi
shahdara,114549,110043,46307,1,2018,delhi
shahdara,114549,110084,44143,1,2018,delhi
shahdara,114549,110042,42647,1,2018,delhi
shahdara,152113,110059,124901,2,2018,delhi
shahdara,152113,110092,108175,2,2018,delhi
shahdara,152113,110086,79557,2,2018,delhi
shahdara,152113,110085,79225,2,2018,delhi
shahdara,152113,110044,73732,2,2018,delhi
shahdara,152113,110096,66744,2,2018,delhi
shahdara,152113,110041,63649,2,2018,delhi
shahdara,152113,110043,60887,2,2018,delhi
shahdara,152113,110084,57380,2,2018,delhi
shahdara,152113,110042,56366,2,2018,delhi
shahdara,192430,110059,156028,3,2018,delhi
shahdara,192430,110092,136676,3,2018,delhi
shahdara,192430,110085,101332,3,2018,delhi
shahdara,192430,110086,100850,3,2018,delhi
shahdara,192430,110044,91279,3,2018,delhi
shahdara,192430,110096,84164,3,2018,delhi
shahdara,192430,110041,80112,3,2018,delhi
shahdara,192430,110043,74435,3,2018,delhi
shahdara,192430,110084,71154,3,2018,delhi
shahdara,192430,110042,71056,3,2018,delhi
shahdara,257785,110059,206537,4,2018,delhi
shahdara,257785,110092,177133,4,2018,delhi
shahdara,257785,110086,133412,4,2018,delhi
shahdara,257785,110085,132600,4,2018,delhi
shahdara,257785,110044,121802,4,2018,delhi
shahdara,257785,110096,114255,4,2018,delhi
shahdara,257785,110041,106984,4,2018,delhi
shahdara,257785,110043,98358,4,2018,delhi
shahdara,257785,110042,95335,4,2018,delhi
shahdara,257785,110094,94322,4,2018,delhi
shahdara,310351,110059,246566,1,2019,delhi
shahdara,310351,110092,206805,1,2019,delhi
shahdara,310351,110086,158267,1,2019,delhi
shahdara,310351,110085,152640,1,2019,delhi
shahdara,310351,110044,145716,1,2019,delhi
shahdara,310351,110096,135423,1,2019,delhi
shahdara,310351,110041,129476,1,2019,delhi
shahdara,310351,110043,117835,1,2019,delhi
shahdara,310351,110094,114562,1,2019,delhi
shahdara,310351,110042,113898,1,2019,delhi
shahdara,352312,110059,274593,2,2019,delhi
shahdara,352312,110092,228546,2,2019,delhi
shahdara,352312,110086,177199,2,2019,delhi
shahdara,352312,110085,167307,2,2019,delhi
shahdara,352312,110044,162716,2,2019,delhi
shahdara,352312,110096,150097,2,2019,delhi
shahdara,352312,110041,146820,2,2019,delhi
shahdara,352312,110043,131498,2,2019,delhi
shahdara,352312,110094,130660,2,2019,delhi
shahdara,352312,110042,129008,2,2019,delhi
shahdara,391827,110059,300007,3,2019,delhi
shahdara,391827,110092,248727,3,2019,delhi
shahdara,391827,110086,194575,3,2019,delhi
shahdara,391827,110085,180186,3,2019,delhi
shahdara,391827,110044,178410,3,2019,delhi
shahdara,391827,110096,164301,3,2019,delhi
shahdara,391827,110041,163228,3,2019,delhi
shahdara,391827,110001,148352,3,2019,delhi
shahdara,391827,110094,146798,3,2019,delhi
shahdara,391827,110043,144276,3,2019,delhi
shahdara,425305,110059,320535,4,2019,delhi
shahdara,425305,110092,264380,4,2019,delhi
shahdara,425305,110086,209488,4,2019,delhi
shahdara,425305,110044,192424,4,2019,delhi
shahdara,425305,110085,189774,4,2019,delhi
shahdara,425305,110041,177838,4,2019,delhi
shahdara,425305,110096,176194,4,2019,delhi
shahdara,425305,110094,161096,4,2019,delhi
shahdara,425305,110001,160180,4,2019,delhi
shahdara,425305,110053,156000,4,2019,delhi
shahdara,460186,110059,342152,1,2020,delhi
shahdara,460186,110092,280039,1,2020,delhi
shahdara,460186,110086,226703,1,2020,delhi
shahdara,460186,110044,207511,1,2020,delhi
shahdara,460186,110085,200098,1,2020,delhi
shahdara,460186,110041,194243,1,2020,delhi
shahdara,460186,110096,187975,1,2020,delhi
shahdara,460186,110094,175645,1,2020,delhi
shahdara,460186,110001,171087,1,2020,delhi
shahdara,460186,110053,170522,1,2020,delhi
shahdara,498710,110059,365614,2,2020,delhi
shahdara,498710,110092,295000,2,2020,delhi
shahdara,498710,110086,246312,2,2020,delhi
shahdara,498710,110044,223161,2,2020,delhi
shahdara,498710,110041,211987,2,2020,delhi
shahdara,498710,110085,211869,2,2020,delhi
shahdara,498710,110096,199631,2,2020,delhi
shahdara,498710,110094,192135,2,2020,delhi
shahdara,498710,110053,186853,2,2020,delhi
shahdara,498710,110042,186007,2,2020,delhi
shahdara,543831,110059,393571,3,2020,delhi
shahdara,543831,110092,314384,3,2020,delhi
shahdara,543831,110086,267186,3,2020,delhi
shahdara,543831,110044,240937,3,2020,delhi
shahdara,543831,110041,231602,3,2020,delhi
shahdara,543831,110085,225882,3,2020,delhi
shahdara,543831,110096,213595,3,2020,delhi
shahdara,543831,110094,210508,3,2020,delhi
shahdara,543831,110053,205752,3,2020,delhi
shahdara,543831,110042,202151,3,2020,delhi
shahdara,591192,110059,423149,4,2020,delhi
shahdara,591192,110092,335783,4,2020,delhi
shahdara,591192,110086,288308,4,2020,delhi
shahdara,591192,110044,259476,4,2020,delhi
shahdara,591192,110041,252304,4,2020,delhi
shahdara,591192,110085,241334,4,2020,delhi
shahdara,591192,110094,230259,4,2020,delhi
shahdara,591192,110096,228635,4,2020,delhi
shahdara,591192,110053,226890,4,2020,delhi
shahdara,591192,110042,219941,4,2020,delhi
shahdara,636908,110059,454201,1,2021,delhi
shahdara,636908,110092,359376,1,2021,delhi
shahdara,636908,110086,310419,1,2021,delhi
shahdara,636908,110044,278606,1,2021,delhi
shahdara,636908,110041,272303,1,2021,delhi
shahdara,636908,110085,257921,1,2021,delhi
shahdara,636908,110094,248570,1,2021,delhi
shahdara,636908,110053,245562,1,2021,delhi
shahdara,636908,110096,245046,1,2021,delhi
shahdara,636908,110042,237271,1,2021,delhi
shahdara,681073,110059,485328,2,2021,delhi
shahdara,681073,110092,383095,2,2021,delhi
shahdara,681073,110086,332618,2,2021,delhi
shahdara,681073,110044,297678,2,2021,delhi
shahdara,681073,110041,291909,2,2021,delhi
shahdara,681073,110085,275085,2,2021,delhi
shahdara,681073,110094,266143,2,2021,delhi
shahdara,681073,110053,262977,2,2021,delhi
shahdara,681073,110096,261791,2,2021,delhi
shahdara,681073,110042,254105,2,2021,delhi
shahdara,730209,110059,520096,3,2021,delhi
shahdara,730209,110092,409520,3,2021,delhi
shahdara,730209,110086,357590,3,2021,delhi
shahdara,730209,110044,319096,3,2021,delhi
shahdara,730209,110041,314015,3,2021,delhi
shahdara,730209,110085,293937,3,2021,delhi
shahdara,730209,110094,285714,3,2021,delhi
shahdara,730209,110053,282380,3,2021,delhi
shahdara,730209,110096,280334,3,2021,delhi
shahdara,730209,110042,273110,3,2021,delhi
shahdara,779798,110059,555449,4,2021,delhi
shahdara,779798,110092,436075,4,2021,delhi
shahdara,779798,110086,382858,4,2021,delhi
shahdara,779798,110044,340833,4,2021,delhi
shahdara,779798,110041,336405,4,2021,delhi
shahdara,779798,110085,312819,4,2021,delhi
shahdara,779798,110094,305422,4,2021,delhi
shahdara,779798,110053,301988,4,2021,delhi
shahdara,779798,110096,299233,4,2021,delhi
shahdara,779798,110042,292597,4,2021,delhi
shahdara,826148,110059,588266,1,2022,delhi
shahdara,826148,110092,460951,1,2022,delhi
shahdara,826148,110086,406863,1,2022,delhi
shahdara,826148,110044,361314,1,2022,delhi
shahdara,826148,110041,357509,1,2022,delhi
shahdara,826148,110085,330413,1,2022,delhi
shahdara,826148,110094,324145,1,2022,delhi
shahdara,826148,110053,320362,1,2022,delhi
shahdara,826148,110096,316906,1,2022,delhi
shahdara,826148,110042,310672,1,2022,delhi
shahdara,870461,110059,619737,2,2022,delhi
shahdara,870461,110092,484816,2,2022,delhi
shahdara,870461,110086,429566,2,2022,delhi
shahdara,870461,110044,381041,2,2022,delhi
shahdara,870461,110041,377721,2,2022,delhi
shahdara,870461,110085,347243,2,2022,delhi
shahdara,870461,110094,341936,2,2022,delhi
shahdara,870461,110053,337770,2,2022,delhi
shahdara,870461,110096,333973,2,2022,delhi
shahdara,870461,110042,328052,2,2022,delhi
shahdara,917096,110059,652328,3,2022,delhi
shahdara,917096,110092,509260,3,2022,delhi
shahdara,917096,110086,453393,3,2022,delhi
shahdara,917096,110044,401386,3,2022,delhi
shahdara,917096,110041,398712,3,2022,delhi
shahdara,917096,110085,364644,3,2022,delhi
shahdara,917096,110094,360554,3,2022,delhi
shahdara,917096,110053,356138,3,2022,delhi
shahdara,917096,110096,351480,3,2022,delhi
shahdara,917096,110042,346285,3,2022,delhi
shahdara,963656,110059,685596,4,2022,delhi
shahdara,963656,110092,534009,4,2022,delhi
shahdara,963656,110086,477514,4,2022,delhi
shahdara,963656,110044,422192,4,2022,delhi
shahdara,963656,110041,419823,4,2022,delhi
shahdara,963656,110085,382113,4,2022,delhi
shahdara,963656,110094,379346,4,2022,delhi
shahdara,963656,110053,374689,4,2022,delhi
shahdara,963656,110096,369272,4,2022,delhi
shahdara,963656,110042,364573,4,2022,delhi
south goa,34167,403516,6466,1,2018,goa
south goa,34167,403601,5251,1,2018,goa
south goa,34167,403001,5240,1,2018,goa
south goa,34167,403401,5138,1,2018,goa
south goa,34167,403802,3850,1,2018,goa
south goa,34167,403722,3844,1,2018,goa
south goa,34167,403507,3831,1,2018,goa
south goa,34167,403521,2841,1,2018,goa
south goa,34167,403515,2443,1,2018,goa
south goa,34167,403509,2386,1,2018,goa
south goa,45982,403516,8301,2,2018,goa
south goa,45982,403001,7089,2,2018,goa
south goa,45982,403601,6974,2,2018,goa
south goa,45982,403401,6685,2,2018,goa
south goa,45982,403722,5343,2,2018,goa
south goa,45982,403802,5119,2,2018,goa
south goa,45982,403507,4991,2,2018,goa
south goa,45982,403521,3804,2,2018,goa
south goa,45982,403515,3277,2,2018,goa
south goa,45982,403509,3077,2,2018,goa
south goa,58495,403516,9997,3,2018,goa
south goa,58495,403001,8932,3,2018,goa
south goa,58495,403601,8721,3,2018,goa
south goa,58495,403401,8256,3,2018,goa
south goa,58495,403722,7084,3,2018,goa
south goa,58495,403802,6453,3,2018,goa
south goa,58495,403507,6272,3,2018,goa
south goa,58495,403521,4797,3,2018,goa
south goa,58495,403515,4153,3,2018,goa
south goa,58495,403801,3775,3,2018,goa
south goa,74349,403516,12486,4,2018,goa
south goa,74349,403001,11471,4,2018,goa
south goa,74349,403601,10977,4,2018,goa
south goa,74349,403401,10356,4,2018,goa
south goa,74349,403722,9148,4,2018,goa
south goa,74349,403802,8151,4,2018,goa
south goa,74349,403507,7980,4,2018,goa
south goa,74349,403521,6106,4,2018,goa
south goa,74349,403515,5194,4,2018,goa
south goa,74349,403509,4753,4,2018,goa
south goa,90350,403516,15021,1,2019,goa
south goa,90350,403001,14063,1,2019,goa
south goa,90350,403601,13406,1,2019,goa
south goa,90350,403401,12431,1,2019,goa
south goa,90350,403722,11012,1,2019,goa
south goa,90350,403802,9859,1,2019,goa
south goa,90350,403507,9777,1,2019,goa
south goa,90350,403521,7471,1,2019,goa
south goa,90350,403515,6247,1,2019,goa
south goa,90350,403512,5763,1,2019,goa
south goa,105938,403516,17020,2,2019,goa
south goa,105938,403001,16546,2,2019,goa
south goa,105938,403601,15906,2,2019,goa
south goa,105938,403401,14462,2,2019,goa
south goa,105938,403722,12443,2,2019,goa
south goa,105938,403802,11642,2,2019,goa
south goa,105938,403507,11602,2,2019,goa
south goa,105938,403521,8708,2,2019,goa
south goa,105938,403515,7164,2,2019,goa
south goa,105938,403512,6805,2,2019,goa
south goa,119833,403516,19191,3,2019,goa
south goa,119833,403001,18952,3,2019,goa
south goa,119833,403601,18205,3,2019,goa
south goa,119833,403401,16425,3,2019,goa
south goa,119833,403722,13795,3,2019,goa
south goa,119833,403507,13252,3,2019,goa
south goa,119833,403802,13185,3,2019,goa
south goa,119833,403521,10022,3,2019,goa
south goa,119833,403515,8059,3,2019,goa
south goa,119833,403512,7853,3,2019,goa
south goa,133161,403516,21230,4,2019,goa
south goa,133161,403001,20952,4,2019,goa
south goa,133161,403601,20128,4,2019,goa
south goa,133161,403401,18284,4,2019,goa
south goa,133161,403722,15231,4,2019,goa
south goa,133161,403507,14800,4,2019,goa
south goa,133161,403802,14490,4,2019,goa
south goa,133161,403521,11139,4,2019,goa
south goa,133161,403515,8917,4,2019,goa
south goa,133161,403512,8854,4,2019,goa
south goa,147591,403516,23160,1,2020,goa
south goa,147591,403001,22905,1,2020,goa
south goa,147591,403601,22252,1,2020,goa
south goa,147591,403401,20276,1,2020,goa
south goa,147591,403722,16611,1,2020,goa
south goa,147591,403507,16487,1,2020,goa
south goa,147591,403802,16084,1,2020,goa
south goa,147591,403521,12266,1,2020,goa
south goa,147591,403512,9989,1,2020,goa
south goa,147591,403515,9727,1,2020,goa
south goa,163106,403001,24693,2,2020,goa
south goa,163106,403601,24596,2,2020,goa
south goa,163106,403516,24526,2,2020,goa
south goa,163106,403401,22379,2,2020,goa
south goa,163106,403507,18333,2,2020,goa
south goa,163106,403722,17947,2,2020,goa
south goa,163106,403802,17824,2,2020,goa
south goa,163106,403521,13409,2,2020,goa
south goa,163106,403512,11037,2,2020,goa
south goa,163106,403515,10353,2,2020,goa
south goa,180767,403601,27208,3,2020,goa
south goa,180767,403001,26737,3,2020,goa
south goa,180767,403516,26198,3,2020,goa
south goa,180767,403401,24797,3,2020,goa
south goa,180767,403507,20441,3,2020,goa
south goa,180767,403802,19674,3,2020,goa
south goa,180767,403722,19552,3,2020,goa
south goa,180767,403521,14524,3,2020,goa
south goa,180767,403512,12307,3,2020,goa
south goa,180767,403515,11111,3,2020,goa
south goa,201105,403601,30363,4,2020,goa
south goa,201105,403001,29484,4,2020,goa
south goa,201105,403516,28745,4,2020,goa
south goa,201105,403401,27577,4,2020,goa
south goa,201105,403507,22919,4,2020,goa
south goa,201105,403802,21866,4,2020,goa
south goa,201105,403722,21365,4,2020,goa
south goa,201105,403521,16004,4,2020,goa
south goa,201105,403512,13802,4,2020,goa
south goa,201105,403515,12169,4,2020,goa
south goa,217442,403601,32812,1,2021,goa
south goa,217442,403001,31639,1,2021,goa
south goa,217442,403516,31109,1,2021,goa
south goa,217442,403401,29759,1,2021,goa
south goa,217442,403507,24789,1,2021,goa
south goa,217442,403802,23590,1,2021,goa
south goa,217442,403722,23019,1,2021,goa
south goa,217442,403521,17278,1,2021,goa
south goa,217442,403512,15009,1,2021,goa
south goa,217442,403515,13117,1,2021,goa
south goa,232403,403601,35016,2,2021,goa
south goa,232403,403001,33753,2,2021,goa
south goa,232403,403516,33166,2,2021,goa
south goa,232403,403401,31770,2,2021,goa
south goa,232403,403507,26546,2,2021,goa
south goa,232403,403802,25160,2,2021,goa
south goa,232403,403722,24578,2,2021,goa
south goa,232403,403521,18403,2,2021,goa
south goa,232403,403512,16035,2,2021,goa
south goa,232403,403515,13992,2,2021,goa
south goa,249506,403601,37507,3,2021,goa
south goa,249506,403001,36113,3,2021,goa
south goa,249506,403516,35395,3,2021,goa
south goa,249506,403401,34083,3,2021,goa
south goa,249506,403507,28444,3,2021,goa
south goa,249506,403802,26955,3,2021,goa
south goa,249506,403722,26342,3,2021,goa
south goa,249506,403521,19690,3,2021,goa
south goa,249506,403512,17249,3,2021,goa
south goa,249506,403515,14917,3,2021,goa
south goa,266364,403601,39985,4,2021,goa
south goa,266364,403001,38489,4,2021,goa
south goa,266364,403516,37615,4,2021,goa
south goa,266364,403401,36388,4,2021,goa
south goa,266364,403507,30339,4,2021,goa
south goa,266364,403802,28748,4,2021,goa
south goa,266364,403722,28215,4,2021,goa
south goa,266364,403521,20963,4,2021,goa
south goa,266364,403512,18476,4,2021,goa
south goa,266364,403515,15851,4,2021,goa
south goa,282378,403601,42284,1,2022,goa
south goa,282378,403001,40658,1,2022,goa
south goa,282378,403516,39737,1,2022,goa
south goa,282378,403401,38530,1,2022,goa
south goa,282378,403507,32152,1,2022,goa
south goa,282378,403802,30460,1,2022,goa
south goa,282378,403722,29946,1,2022,goa
south goa,282378,403521,22153,1,2022,goa
south goa,282378,403512,19621,1,2022,goa
south goa,282378,403515,16746,1,2022,goa
south goa,297426,403601,44524,2,2022,goa
south goa,297426,403001,42745,2,2022,goa
south goa,297426,403516,41711,2,2022,goa
south goa,297426,403401,40592,2,2022,goa
south goa,297426,403507,33849,2,2022,goa
south goa,297426,403802,32057,2,2022,goa
south goa,297426,403722,31588,2,2022,goa
south goa,297426,403521,23291,2,2022,goa
south goa,297426,403512,20688,2,2022,goa
south goa,297426,403515,17575,2,2022,goa
south goa,312884,403601,46781,3,2022,goa
south goa,312884,403001,44871,3,2022,goa
south goa,312884,403516,43715,3,2022,goa
south goa,312884,403401,42722,3,2022,goa
south goa,312884,403507,35584,3,2022,goa
south goa,312884,403802,33724,3,2022,goa
south goa,312884,403722,33341,3,2022,goa
south goa,312884,403521,24473,3,2022,goa
south goa,312884,403512,21788,3,2022,goa
south goa,312884,403515,18401,3,2022,goa
south goa,327376,403601,49007,4,2022,goa
south goa,327376,403001,46997,4,2022,goa
south goa,327376,403516,45745,4,2022,goa
south goa,327376,403401,44729,4,2022,goa
south goa,327376,403507,37261,4,2022,goa
south goa,327376,403802,35405,4,2022,goa
south goa,327376,403722,35057,4,2022,goa
south goa,327376,403521,25628,4,2022,goa
south goa,327376,403512,22733,4,2022,goa
south goa,327376,403515,19246,4,2022,goa
bhavnagar,87683,395006,72275,1,2018,gujarat
bhavnagar,87683,395010,45734,1,2018,gujarat
bhavnagar,87683,395004,37825,1,2018,gujarat
bhavnagar,87683,382350,32292,1,2018,gujarat
bhavnagar,87683,394210,31969,1,2018,gujarat
bhavnagar,87683,395003,30787,1,2018,gujarat
bhavnagar,87683,382481,25321,1,2018,gujarat
bhavnagar,87683,395009,23628,1,2018,gujarat
bhavnagar,87683,396191,22824,1,2018,gujarat
bhavnagar,87683,382415,22742,1,2018,gujarat
bhavnagar,115812,395006,94500,2,2018,gujarat
bhavnagar,115812,395010,60175,2,2018,gujarat
bhavnagar,115812,395004,49139,2,2018,gujarat
bhavnagar,115812,394210,44190,2,2018,gujarat
bhavnagar,115812,382350,41644,2,2018,gujarat
bhavnagar,115812,395003,40881,2,2018,gujarat
bhavnagar,115812,382481,32292,2,2018,gujarat
bhavnagar,115812,396191,30464,2,2018,gujarat
bhavnagar,115812,395009,30378,2,2018,gujarat
bhavnagar,115812,382415,29895,2,2018,gujarat
bhavnagar,141243,395006,113391,3,2018,gujarat
bhavnagar,141243,395010,73560,3,2018,gujarat
bhavnagar,141243,395004,58525,3,2018,gujarat
bhavnagar,141243,394210,56563,3,2018,gujarat
bhavnagar,141243,395003,50366,3,2018,gujarat
bhavnagar,141243,382350,49974,3,2018,gujarat
bhavnagar,141243,396191,38490,3,2018,gujarat
bhavnagar,141243,382481,38313,3,2018,gujarat
bhavnagar,141243,395009,36563,3,2018,gujarat
bhavnagar,141243,382415,36510,3,2018,gujarat
bhavnagar,173699,395006,135881,4,2018,gujarat
bhavnagar,173699,395010,89595,4,2018,gujarat
bhavnagar,173699,394210,71909,4,2018,gujarat
bhavnagar,173699,395004,69666,4,2018,gujarat
bhavnagar,173699,382350,62863,4,2018,gujarat
bhavnagar,173699,395003,62164,4,2018,gujarat
bhavnagar,173699,382481,50895,4,2018,gujarat
bhavnagar,173699,396191,48467,4,2018,gujarat
bhavnagar,173699,382415,46926,4,2018,gujarat
bhavnagar,173699,395009,44962,4,2018,gujarat
valsad,209477,395006,157558,1,2019,gujarat
valsad,209477,395010,104683,1,2019,gujarat
valsad,209477,394210,86656,1,2019,gujarat
valsad,209477,395004,79826,1,2019,gujarat
valsad,209477,382350,74106,1,2019,gujarat
valsad,209477,395003,73240,1,2019,gujarat
valsad,209477,382481,60080,1,2019,gujarat
valsad,209477,396191,58289,1,2019,gujarat
valsad,209477,382415,56346,1,2019,gujarat
valsad,209477,382345,53663,1,2019,gujarat
valsad,238764,395006,180042,2,2019,gujarat
valsad,238764,395010,117410,2,2019,gujarat
valsad,238764,394210,99259,2,2019,gujarat
valsad,238764,395004,88490,2,2019,gujarat
valsad,238764,382350,83582,2,2019,gujarat
valsad,238764,395003,82557,2,2019,gujarat
valsad,238764,382481,67372,2,2019,gujarat
